URL,Size (Bytes),# of Outlinks,Content Type
https://www.latimes.com/world-nation/story/2020-11-02/vatican-explains-pope-francis-civil-union-comments,301284,162,text/html
https://www.latimes.com/world-nation/story/2020-10-22/timing-pope-endorsement-same-sex-civil-unions-murky,308452,164,text/html
https://www.latimes.com/entertainment-arts/music/story/2023-09-24/taylor-swift-travis-kelce-chiefs-game-kansas-city,313946,175,text/html
https://www.latimes.com/coupon-codes/static/shop/39174/logo/simple_tire_discount_code.png?width=200&height=200,7098,0,image/png
https://www.latimes.com/coupon-codes/static/shop/39174/logo/simple_tire_discount_code.png?width=110&height=110,2970,0,image/png
https://www.latimes.com/coupon-codes/static/shop/38505/logo/YesStyle_coupon.png?width=200&height=200,3462,0,image/png
https://www.latimes.com/coupon-codes/static/shop/38505/logo/YesStyle_coupon.png?width=110&height=110,1991,0,image/png
https://www.latimes.com/coupon-codes/static/shop/36727/logo/Edible_Arrangements_Logo_-_The_Los_Angeles_Times.png?width=110&height=110,2312,0,image/png
https://www.latimes.com/coupon-codes/static/shop/36727/logo/Edible_Arrangements_Logo_-_The_Los_Angeles_Times.png?width=200&height=200,4073,0,image/png
https://www.latimes.com/california/story/2023-09-15/studio-city-neighborhood-council-sex-offender,306910,165,text/html
https://www.latimes.com/california/story/2023-09-16/redistricting-bills,296757,165,text/html
https://www.latimes.com/coupon-codes/static/shop/34295/logo/Farfetch_promo_code.png?width=200&height=200,8849,0,image/png
https://www.latimes.com/coupon-codes/static/shop/34295/logo/Farfetch_promo_code.png?width=110&height=110,4789,0,image/png
https://www.latimes.com/coupon-codes/static/shop/38928/logo/Merrell_Promo_Code.png?width=110&height=110,2103,0,image/png
https://www.latimes.com/politics/story/2023-08-09/meta-instagram-twitter-tiktok-social-media-onlinesafety,323006,187,text/html
https://www.latimes.com/world-nation/story/2022-09-13/california-lawmakers-ok-bills-aimed-at-social-media-content,284755,155,text/html
https://www.latimes.com/politics/story/2022-08-30/california-lawmakers-pass-new-social-media-protections-for-minors,324523,174,text/html
https://www.latimes.com/lifestyle/story/2023-08-23/orchids-and-corpse-flowers-delight-him-a-huntington-curator-explains-their-magical-powers,333955,175,text/html
https://www.latimes.com/topic/cannabis,545770,271,text/html
https://www.latimes.com/lifestyle/story/2023-09-01/la-affairs-should-i-make-time-to-date,313289,169,text/html
https://www.latimes.com/topic/plants,424467,199,text/html
https://www.latimes.com/topic/wellness,376838,188,text/html
https://www.latimes.com/lifestyle/story/2023-08-28/how-doing-mothers-astrology-chart-became-a-way-to-grieve-her-death,303066,156,text/html
https://www.latimes.com/lifestyle/list/where-to-go-out-with-friends-los-angeles,451861,214,text/html
https://www.latimes.com/lifestyle/story/2022-10-14/first-timers-guide-visiting-dispensary,347823,182,text/html
https://www.latimes.com/lifestyle/story/2023-04-12/los-angeles-weed-questions-can-you-smoke-a-joint-at-the-hollywood-bowl,347750,192,text/html
https://www.latimes.com/lifestyle/newsletter/2023-10-01/best-native-california-plant-ground-covers-natural-landscape-garden-lat-plants,428549,261,text/html
https://www.latimes.com/california/story/2023-08-25/how-to-join-a-community-garden-in-la-county,330067,183,text/html
https://www.latimes.com/lifestyle/story/2023-08-31/la-plants-helped-marissa-engoy-of-good-morning-cactus-through-a-difficult-time,326143,178,text/html
https://www.latimes.com/lifestyle/story/2023-09-06/what-is-a-friendship-coach,320379,189,text/html
https://www.latimes.com/lifestyle/story/2023-05-31/ladwp-flume-smart-water-meter-sensor,338991,174,text/html
https://www.latimes.com/lifestyle/story/2023-09-14/maha-haq-ucla-cannabis-club-founder-weed-whisperer-for-gen-z,388956,178,text/html
https://www.latimes.com/lifestyle/story/2023-05-10/sharing-birthday-with-mom-special-bond,333372,162,text/html
https://www.latimes.com/california/story/2023-08-25/another-rare-corpse-flower-set-to-stink-up-the-huntington-with-the-smell-of-dead-rats,313504,176,text/html
https://www.latimes.com/lifestyle/story/2023-09-05/will-tropical-storm-hilarys-rain-lead-to-southern-california-flower-blooms,331536,185,text/html
https://www.latimes.com/topic/home-design,361673,174,text/html
https://www.latimes.com/lifestyle/story/2023-07-19/where-have-all-the-camellias-gone-l-a-s-plant-tastes-are-changing-nuccios-nurseries,408888,181,text/html
https://www.latimes.com/food/story/2023-07-19/an-american-twist-on-tian-for-dinner-summer-heatwave,295358,156,text/html
https://www.latimes.com/california/story/2023-08-11/la-me-is-there-such-thing-as-a-guilt-free-lawn,363075,174,text/html
https://www.latimes.com/california/story/2023-08-15/california-trees-are-dying-at-an-accelerated-pace,346584,188,text/html
https://www.latimes.com/food/story/2023-09-13/babka-kokosh-cake-recipe-yom-kippur-ben-mims,328387,163,text/html
https://www.latimes.com/food/story/2023-07-12/jamaican-american-chef-devonn-francis-yardy-world-dinner-party,342708,177,text/html
https://www.latimes.com/lifestyle/story/2023-09-13/la-jeff-and-robert-lavia-garcia-flower-tortillas-plant-shop-in-san-pedro,309630,167,text/html
https://www.latimes.com/environment/story/2023-09-13/california-legislators-target-nonfunctional-grass,329379,188,text/html
https://www.latimes.com/lifestyle/story/2023-10-02/ymca-vs-equinox-los-angeles-gyms,302018,162,text/html
https://www.latimes.com/lifestyle/newsletter/2023-09-26/aa-isnt-the-only-way-to-change-your-relationship-to-alcohol-here-are-other-options-group-therapy,311086,176,text/html
https://www.latimes.com/california/story/2023-10-02/bass-homelessness-czar-mercedes-marquez-to-be-replaced-by-lourdes-castro-ramirez,301047,167,text/html
https://www.latimes.com/opinion/story/2023-09-28/real-estate-housing-prices-income-los-angeles-house-burden,336026,174,text/html
https://www.latimes.com/california/story/2023-09-29/koreatown-apartment-owner-settles-sexual-harassment-allegations,274615,157,text/html
https://www.latimes.com/homeless-housing/story/2023-09-14/california-lawmakers-vote-to-ban-mandatory-evictions-for-arrested-tenants,318418,175,text/html
https://www.latimes.com/california/story/2023-09-18/the-california-conundrum-more-homes-fewer-people-and-still-high-housing-costs,340240,179,text/html
https://www.latimes.com/california/story/2023-09-07/over-40-000-eviction-notices-have-gone-out-in-la-this-year-many-to-upscale-apartments,342008,185,text/html
https://www.latimes.com/business/story/2023-09-14/newsom-homeowners-insurance-rates-coverage,325730,174,text/html
https://www.latimes.com/california/story/2023-09-20/homeless-rv-encampments-disappear-los-angeles-unhoused,360920,181,text/html
https://www.latimes.com/california/story/2023-09-14/california-homelessness-epidemic-licensed-tent-villages,370144,175,text/html
https://www.latimes.com/california/story/2023-09-26/la-county-3000-mental-health-substance-use-treatment-beds,293639,163,text/html
https://www.latimes.com/california/story/2023-09-20/sacramento-prosecutor-sues-over-homeless-encampments,309212,162,text/html
https://www.latimes.com/california/story/2023-09-14/aca-1-california-legislature-taxes-bonds-housing-infrastructure-ballot-measure-2024-voters,296065,163,text/html
https://www.latimes.com/california/story/2023-09-06/l-a-city-planning-rescinds-initial-approval-for-benedict-canyons-bulgari-hotel,299812,170,text/html
https://www.latimes.com/california/story/2023-10-02/retired-judge-stroll-through-skid-row-prepare-new-assignment,308684,168,text/html
https://www.latimes.com/california/story/2022-07-13/hollywoods-finest-pregnant-homeless-woman-how-we-reported,350849,162,text/html
https://www.latimes.com/entertainment-arts/story/2023-09-21/louis-naidorf-capitol-records-building-architect-myth,360836,160,text/html
https://www.latimes.com/california/story/2023-09-14/rural-california-high-school-students-disadvantaged-aces,434875,189,text/html
https://www.latimes.com/california/story/2023-09-25/ev-charging-stations-businesses-landlords-race-to-install,334436,180,text/html
https://www.latimes.com/opinion/story/2023-09-23/california-housing-tech-siliocon-valley-billionaires-solano-county-new-city,328137,181,text/html
https://www.latimes.com/sitemap/1994,177263,143,text/html
https://www.latimes.com/sitemap/1991,177263,143,text/html
https://www.latimes.com/sitemap/1990,177263,143,text/html
https://www.latimes.com/sitemap/1997,177263,143,text/html
https://www.latimes.com/sitemap/1996,177263,143,text/html
https://www.latimes.com/sitemap/1999,177263,143,text/html
https://www.latimes.com/sitemap/1998,177263,143,text/html
https://www.latimes.com/sitemap/1971,176515,134,text/html
https://www.latimes.com/sitemap/1973,176596,135,text/html
https://www.latimes.com/sitemap/1972,176431,133,text/html
https://www.latimes.com/sitemap/1979,176681,136,text/html
https://www.latimes.com/sitemap/1978,176515,134,text/html
https://www.latimes.com/sitemap/1975,176591,135,text/html
https://www.latimes.com/sitemap/1974,176509,134,text/html
https://www.latimes.com/sitemap/1977,176761,137,text/html
https://www.latimes.com/sitemap/1976,176426,133,text/html
https://www.latimes.com/sitemap/1982,176765,137,text/html
https://www.latimes.com/sitemap/1981,176680,136,text/html
https://www.latimes.com/sitemap/1984,176760,137,text/html
https://www.latimes.com/sitemap/1983,176673,136,text/html
https://www.latimes.com/sitemap/1980,176675,136,text/html
https://www.latimes.com/sitemap/1989,177263,143,text/html
https://www.latimes.com/sitemap/1986,177263,143,text/html
https://www.latimes.com/sitemap/1985,177263,143,text/html
https://www.latimes.com/sitemap/1988,177263,143,text/html
https://www.latimes.com/sitemap/1987,177263,143,text/html
https://www.latimes.com/california/story/2019-09-06/climber-killed-in-yosemite-half-dome-fall,270660,152,text/html
https://www.latimes.com/california/story/2023-08-01/93-year-old-oakland-man-hikes-yosemites-half-dome-i-think-my-biggest-emotion-was-gratitude,291877,159,text/html
https://www.latimes.com/bestofthesouthland2022/story/2023-03-09/best-of-the-southland-finals-for-2022,275600,149,text/html
https://www.latimes.com/compare-deals/credit-cards/guides/how-to-build-credit,922723,234,text/html
https://www.latimes.com/compare-deals/insurance/guides/costa-rica-travel-insurance,456651,188,text/html
https://www.latimes.com/compare-deals/insurance/pet/dog-insurance,553863,197,text/html
https://www.latimes.com/compare-deals/insurance/travel/medical-insurance,477604,190,text/html
https://www.latimes.com/compare-deals/insurance/business/salon-insurance,377605,174,text/html
https://www.latimes.com/compare-deals/insurance/pet,562901,199,text/html
https://www.latimes.com/compare-deals/insurance/business/errors-and-omissions-insurance,386260,169,text/html
https://www.latimes.com/compare-deals/credit-cards/business,979299,252,text/html
https://www.latimes.com/compare-deals/insurance/guides/disney-travel-insurance,425492,175,text/html
https://www.latimes.com/compare-deals/credit-cards/hotels,942881,238,text/html
https://www.latimes.com/compare-deals/insurance/business,406906,172,text/html
https://www.latimes.com/compare-deals/insurance/business/cyber-liability-insurance,359943,167,text/html
https://www.latimes.com/compare-deals/banking/guides/how-to-open-a-savings-account,227600,158,text/html
https://www.latimes.com/compare-deals/assets/img/art-caltimes-trademark.png,8308,0,image/png
https://www.latimes.com/compare-deals/insurance/guides/pregnancy-travel-insurance,431550,178,text/html
https://www.latimes.com/compare-deals/insurance/business/esthetician-insurance,382494,174,text/html
https://www.latimes.com/compare-deals/banking/guides,184137,157,text/html
https://www.latimes.com/compare-deals/banking/guides/how-to-make-money-fast,216767,162,text/html
https://www.latimes.com/compare-deals/credit-cards/airline,940846,241,text/html
https://www.latimes.com/b2b/law/heather-antoine,207653,138,text/html
https://www.latimes.com/b2b/law/mitchell-tsai,207646,138,text/html
https://www.latimes.com/b2b/law/finalist-beverly-see,207498,138,text/html
https://www.latimes.com/b2b/law/story/2021-08-25/pandemic-related-tax-issues-for-in-house-counsel-c-suite-and-their-teams,261123,144,text/html
https://www.latimes.com/b2b/law/honoree-paul-belonick,210122,138,text/html
https://www.latimes.com/b2b/law/finalist-paul-bokota,206671,138,text/html
https://www.latimes.com/b2b/law/lisa-meyer,207188,138,text/html
https://www.latimes.com/b2b/law/finalist-yemi-adeyanju-esq,207285,138,text/html
https://www.latimes.com/b2b/law/kevin-yorn,206859,138,text/html
https://www.latimes.com/california/story/2023-06-30/robert-rivas-sworn-in-as-california-assembly-speaker-fight-for-power,315772,185,text/html
https://www.latimes.com/sports/ucla/story/2023-09-21/ucla-utah-top-five-pac-12-football,300639,161,text/html
https://www.latimes.com/sports/ucla/story/2023-09-18/ucla-preparing-for-utah-multiple-quarterbacks,307439,172,text/html
https://www.latimes.com/sports/ucla/story/2023-09-22/dante-moore-ucla-utah-football-preview,315363,172,text/html
https://www.latimes.com/sports/ucla/story/2023-09-21/ucla-dante-moore-quarterback-championships,331965,185,text/html
https://www.latimes.com/opinion/story/2023-03-30/editorial-trump-should-never-return-to-white-house,303722,170,text/html
https://www.latimes.com/world-nation/story/2023-07-25/house-speaker-kevin-mccarthy-floats-impeachment-biden,295991,165,text/html
https://www.latimes.com/world-nation/story/2023-06-24/speaker-mccarthy-supports-expunging-trumps-impeachments-over-ukraine-and-jan-6,292615,165,text/html
https://www.latimes.com/opinion/story/2023-03-05/la-ed-mayorkas-impeachment,305593,172,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2023-09-27/tn-dpt-me-timesoc-latest-news-in-orange-county-costa-mesa-anti-immigrant-policies-timesoc,240148,118,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2023-09-06/tn-dpt-me-timesoc-latest-news-in-orange-county-costa-mesa-officers-shoot-suspect-timesoc,231302,116,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2023-08-16/timesoc-latest-news-in-orange-county-costa-mesa-murals-painted-over-timesoc,256614,129,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2023-09-13/tn-dpt-me-timesoc-latest-news-in-orange-county-transgender-orange-unified-timesoc,245665,125,text/html
https://www.latimes.com/socal/daily-pilot/news/story/2023-08-24/obituary-norma-hertzog-costa-mesas-first-woman-mayor-dies-at-94,222435,96,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2023-09-20/tn-dpt-me-timesoc-latest-news-in-orange-county-surfer-brayden-belden-timesoc,238625,120,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2023-08-30/tn-dpt-me-timesoc-latest-news-in-orange-county-cooks-corner-shooting-timesoc,232734,112,text/html
